Loading data...

Testing with K=1...
  Accuracy: ........... rng=[0.99140, 0.99730], mean=0.99382, std_dev=0.00077
  F1 score: ........... rng=[0.77705, 0.94938], mean=0.86445, std_dev=0.00521
  Real time (in s): ... rng=[8.54309, 8.66899], mean=8.61005, std_dev=0.00750
  CPU time (in s): .... rng=[63.89062, 64.98438], mean=64.44375, std_dev=0.00692

Testing with K=794...
  Accuracy: ........... rng=[0.96240, 0.99030], mean=0.97542, std_dev=0.00040
  Mean squared error: . rng=[0.00840, 0.02867], mean=0.02039, std_dev=0.00262
  Precision: .......... rng=[0.77291, 0.99697], mean=0.94663, std_dev=0.01181
  Recall: ............. rng=[0.63760, 0.99559], mean=0.81091, std_dev=0.01372
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00673, std_dev=0.00090
  Type 2 error rate: .. rng=[0.00441, 0.36240], mean=0.18909, std_dev=0.01372
  F1 score: ........... rng=[0.77778, 0.94992], mean=0.86485, std_dev=0.00509
  Real time (in s): ... rng=[8.58333, 8.70227], mean=8.65774, std_dev=0.01100
  CPU time (in s): .... rng=[63.48438, 64.78125], mean=64.14531, std_dev=0.03113

Testing with K=795...
  Accuracy: ........... rng=[0.96230, 0.99020], mean=0.97535, std_dev=0.00040
  Mean squared error: . rng=[0.00841, 0.02868], mean=0.02040, std_dev=0.00262
  Precision: .......... rng=[0.77291, 0.99697], mean=0.94670, std_dev=0.01186
  Recall: ............. rng=[0.63663, 0.99559], mean=0.81010, std_dev=0.01367
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00672, std_dev=0.00090
  Type 2 error rate: .. rng=[0.00441, 0.36337], mean=0.18990, std_dev=0.01367
  F1 score: ........... rng=[0.77705, 0.94938], mean=0.86439, std_dev=0.00505
  Real time (in s): ... rng=[8.61715, 8.72911], mean=8.67208, std_dev=0.01567
  CPU time (in s): .... rng=[63.35938, 64.35938], mean=63.79844, std_dev=0.17738

Testing with K=796...
  Accuracy: ........... rng=[0.96230, 0.99020], mean=0.97537, std_dev=0.00039
  Mean squared error: . rng=[0.00841, 0.02870], mean=0.02041, std_dev=0.00262
  Precision: .......... rng=[0.77291, 0.99697], mean=0.94662, std_dev=0.01211
  Recall: ............. rng=[0.63663, 0.99559], mean=0.81040, std_dev=0.01389
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00673, std_dev=0.00093
  Type 2 error rate: .. rng=[0.00441, 0.36337], mean=0.18960, std_dev=0.01389
  F1 score: ........... rng=[0.77705, 0.94938], mean=0.86452, std_dev=0.00505
  Real time (in s): ... rng=[8.53713, 8.75534], mean=8.64895, std_dev=0.00534
  CPU time (in s): .... rng=[63.98438, 64.84375], mean=64.34531, std_dev=0.15268

Testing with K=797...
  Accuracy: ........... rng=[0.96220, 0.99020], mean=0.97533, std_dev=0.00037
  Mean squared error: . rng=[0.00842, 0.02872], mean=0.02042, std_dev=0.00262
  Precision: .......... rng=[0.77291, 0.99696], mean=0.94672, std_dev=0.01217
  Recall: ............. rng=[0.63566, 0.99559], mean=0.80990, std_dev=0.01373
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00672, std_dev=0.00093
  Type 2 error rate: .. rng=[0.00441, 0.36434], mean=0.19010, std_dev=0.01373
  F1 score: ........... rng=[0.77633, 0.94938], mean=0.86426, std_dev=0.00495
  Real time (in s): ... rng=[8.63180, 8.76379], mean=8.68921, std_dev=0.00674
  CPU time (in s): .... rng=[63.70312, 65.06250], mean=64.39687, std_dev=0.06226

Testing with K=798...
  Accuracy: ........... rng=[0.96230, 0.99020], mean=0.97533, std_dev=0.00034
  Mean squared error: . rng=[0.00842, 0.02873], mean=0.02043, std_dev=0.00262
  Precision: .......... rng=[0.77291, 0.99697], mean=0.94641, std_dev=0.01238
  Recall: ............. rng=[0.63663, 0.99559], mean=0.81020, std_dev=0.01364
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00675, std_dev=0.00096
  Type 2 error rate: .. rng=[0.00441, 0.36337], mean=0.18980, std_dev=0.01364
  F1 score: ........... rng=[0.77705, 0.94938], mean=0.86433, std_dev=0.00479
  Real time (in s): ... rng=[8.57091, 8.75111], mean=8.65066, std_dev=0.00408
  CPU time (in s): .... rng=[63.48438, 64.60938], mean=64.14219, std_dev=0.14774

Testing with K=799...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97531, std_dev=0.00038
  Mean squared error: . rng=[0.00843, 0.02875], mean=0.02045, std_dev=0.00263
  Precision: .......... rng=[0.77291, 0.99696], mean=0.94680, std_dev=0.01192
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80960, std_dev=0.01351
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00671, std_dev=0.00090
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19040, std_dev=0.01351
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86411, std_dev=0.00496
  Real time (in s): ... rng=[8.60041, 8.79142], mean=8.67384, std_dev=0.03718
  CPU time (in s): .... rng=[63.98438, 64.92188], mean=64.41094, std_dev=0.10030

Testing with K=800...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97530, std_dev=0.00038
  Mean squared error: . rng=[0.00843, 0.02876], mean=0.02046, std_dev=0.00263
  Precision: .......... rng=[0.77291, 0.99696], mean=0.94659, std_dev=0.01186
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80970, std_dev=0.01348
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00673, std_dev=0.00090
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19030, std_dev=0.01348
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86407, std_dev=0.00497
  Real time (in s): ... rng=[8.60367, 8.69454], mean=8.64724, std_dev=0.00405
  CPU time (in s): .... rng=[63.60938, 64.93750], mean=64.22969, std_dev=0.19616

Testing with K=801...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97530, std_dev=0.00038
  Mean squared error: . rng=[0.00844, 0.02878], mean=0.02047, std_dev=0.00263
  Precision: .......... rng=[0.77344, 0.99696], mean=0.94683, std_dev=0.01166
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80940, std_dev=0.01326
  Type 1 error rate: .. rng=[0.00022, 0.03734], mean=0.00670, std_dev=0.00087
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19060, std_dev=0.01326
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86401, std_dev=0.00495
  Real time (in s): ... rng=[8.61972, 8.74624], mean=8.67318, std_dev=0.01690
  CPU time (in s): .... rng=[63.70312, 64.81250], mean=64.31875, std_dev=0.02273

Testing with K=802...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97530, std_dev=0.00038
  Mean squared error: . rng=[0.00844, 0.02880], mean=0.02048, std_dev=0.00263
  Precision: .......... rng=[0.77344, 0.99696], mean=0.94657, std_dev=0.01240
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80970, std_dev=0.01411
  Type 1 error rate: .. rng=[0.00022, 0.03734], mean=0.00673, std_dev=0.00097
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19030, std_dev=0.01411
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86405, std_dev=0.00506
  Real time (in s): ... rng=[8.51929, 8.77830], mean=8.66180, std_dev=0.01540
  CPU time (in s): .... rng=[63.85938, 65.15625], mean=64.50469, std_dev=0.11019

Testing with K=803...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97527, std_dev=0.00036
  Mean squared error: . rng=[0.00845, 0.02882], mean=0.02049, std_dev=0.00263
  Precision: .......... rng=[0.77344, 0.99696], mean=0.94664, std_dev=0.01218
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80928, std_dev=0.01361
  Type 1 error rate: .. rng=[0.00022, 0.03734], mean=0.00672, std_dev=0.00093
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19072, std_dev=0.01361
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86382, std_dev=0.00491
  Real time (in s): ... rng=[8.58949, 8.71977], mean=8.65889, std_dev=0.00179
  CPU time (in s): .... rng=[64.15625, 65.14062], mean=64.62344, std_dev=0.05485

Testing with K=804...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97530, std_dev=0.00032
  Mean squared error: . rng=[0.00846, 0.02883], mean=0.02050, std_dev=0.00263
  Precision: .......... rng=[0.77344, 0.99696], mean=0.94656, std_dev=0.01246
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80970, std_dev=0.01348
  Type 1 error rate: .. rng=[0.00022, 0.03734], mean=0.00673, std_dev=0.00097
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19030, std_dev=0.01348
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86405, std_dev=0.00469
  Real time (in s): ... rng=[8.63610, 8.69675], mean=8.65894, std_dev=0.00073
  CPU time (in s): .... rng=[64.10938, 64.82812], mean=64.41875, std_dev=0.00395

Testing with K=805...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97523, std_dev=0.00024
  Mean squared error: . rng=[0.00846, 0.02885], mean=0.02051, std_dev=0.00264
  Precision: .......... rng=[0.77344, 0.99696], mean=0.94652, std_dev=0.01254
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80898, std_dev=0.01277
  Type 1 error rate: .. rng=[0.00022, 0.03734], mean=0.00673, std_dev=0.00097
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19102, std_dev=0.01277
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86360, std_dev=0.00429
  Real time (in s): ... rng=[8.63917, 8.76637], mean=8.69156, std_dev=0.01242
  CPU time (in s): .... rng=[64.03125, 64.89062], mean=64.53281, std_dev=0.11315

Testing with K=806...
  Accuracy: ........... rng=[0.96220, 0.99020], mean=0.97526, std_dev=0.00030
  Mean squared error: . rng=[0.00847, 0.02887], mean=0.02052, std_dev=0.00264
  Precision: .......... rng=[0.77344, 0.99696], mean=0.94654, std_dev=0.01248
  Recall: ............. rng=[0.63566, 0.99559], mean=0.80927, std_dev=0.01330
  Type 1 error rate: .. rng=[0.00022, 0.03734], mean=0.00673, std_dev=0.00097
  Type 2 error rate: .. rng=[0.00441, 0.36434], mean=0.19073, std_dev=0.01330
  F1 score: ........... rng=[0.77633, 0.94938], mean=0.86379, std_dev=0.00460
  Real time (in s): ... rng=[8.59301, 8.77958], mean=8.67776, std_dev=0.00580
  CPU time (in s): .... rng=[63.90625, 65.04688], mean=64.31562, std_dev=0.12946

Testing with K=807...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97527, std_dev=0.00039
  Mean squared error: . rng=[0.00847, 0.02888], mean=0.02054, std_dev=0.00264
  Precision: .......... rng=[0.77344, 0.99696], mean=0.94682, std_dev=0.01166
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80907, std_dev=0.01337
  Type 1 error rate: .. rng=[0.00022, 0.03734], mean=0.00670, std_dev=0.00087
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19093, std_dev=0.01337
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86377, std_dev=0.00503
  Real time (in s): ... rng=[8.59357, 8.72452], mean=8.66797, std_dev=0.00055
  CPU time (in s): .... rng=[63.84375, 64.98438], mean=64.42969, std_dev=0.18529

Testing with K=808...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97527, std_dev=0.00036
  Mean squared error: . rng=[0.00848, 0.02890], mean=0.02055, std_dev=0.00264
  Precision: .......... rng=[0.77291, 0.99696], mean=0.94668, std_dev=0.01192
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80929, std_dev=0.01330
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00672, std_dev=0.00090
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19071, std_dev=0.01330
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86385, std_dev=0.00486
  Real time (in s): ... rng=[8.55702, 8.79509], mean=8.66456, std_dev=0.03010
  CPU time (in s): .... rng=[63.70312, 64.82812], mean=64.33906, std_dev=0.03805

Testing with K=809...
  Accuracy: ........... rng=[0.96200, 0.99020], mean=0.97524, std_dev=0.00034
  Mean squared error: . rng=[0.00848, 0.02892], mean=0.02056, std_dev=0.00264
  Precision: .......... rng=[0.77291, 0.99695], mean=0.94675, std_dev=0.01170
  Recall: ............. rng=[0.63372, 0.99559], mean=0.80888, std_dev=0.01280
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00671, std_dev=0.00087
  Type 2 error rate: .. rng=[0.00441, 0.36628], mean=0.19112, std_dev=0.01280
  F1 score: ........... rng=[0.77488, 0.94938], mean=0.86363, std_dev=0.00471
  Real time (in s): ... rng=[8.66498, 8.87495], mean=8.73958, std_dev=0.01732
  CPU time (in s): .... rng=[64.14062, 65.60938], mean=64.52500, std_dev=0.00296

Testing with K=810...
  Accuracy: ........... rng=[0.96210, 0.99020], mean=0.97522, std_dev=0.00031
  Mean squared error: . rng=[0.00849, 0.02893], mean=0.02057, std_dev=0.00264
  Precision: .......... rng=[0.77186, 0.99696], mean=0.94655, std_dev=0.01194
  Recall: ............. rng=[0.63469, 0.99559], mean=0.80898, std_dev=0.01277
  Type 1 error rate: .. rng=[0.00022, 0.03768], mean=0.00674, std_dev=0.00089
  Type 2 error rate: .. rng=[0.00441, 0.36531], mean=0.19102, std_dev=0.01277
  F1 score: ........... rng=[0.77561, 0.94938], mean=0.86359, std_dev=0.00458
  Real time (in s): ... rng=[8.58511, 8.77625], mean=8.68495, std_dev=0.00057
  CPU time (in s): .... rng=[64.26562, 65.39062], mean=64.56875, std_dev=0.09586

Testing with K=811...
  Accuracy: ........... rng=[0.96190, 0.99020], mean=0.97519, std_dev=0.00032
  Mean squared error: . rng=[0.00849, 0.02895], mean=0.02058, std_dev=0.00265
  Precision: .......... rng=[0.77291, 0.99695], mean=0.94665, std_dev=0.01197
  Recall: ............. rng=[0.63275, 0.99559], mean=0.80847, std_dev=0.01293
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00672, std_dev=0.00090
  Type 2 error rate: .. rng=[0.00441, 0.36725], mean=0.19153, std_dev=0.01293
  F1 score: ........... rng=[0.77416, 0.94938], mean=0.86329, std_dev=0.00467
  Real time (in s): ... rng=[8.62861, 8.72929], mean=8.67776, std_dev=0.00252
  CPU time (in s): .... rng=[63.71875, 64.92188], mean=64.41563, std_dev=0.08202

Testing with K=812...
  Accuracy: ........... rng=[0.96200, 0.99020], mean=0.97517, std_dev=0.00029
  Mean squared error: . rng=[0.00849, 0.02897], mean=0.02059, std_dev=0.00265
  Precision: .......... rng=[0.77133, 0.99695], mean=0.94631, std_dev=0.01244
  Recall: ............. rng=[0.63372, 0.99559], mean=0.80877, std_dev=0.01315
  Type 1 error rate: .. rng=[0.00022, 0.03779], mean=0.00678, std_dev=0.00095
  Type 2 error rate: .. rng=[0.00441, 0.36628], mean=0.19123, std_dev=0.01315
  F1 score: ........... rng=[0.77488, 0.94938], mean=0.86331, std_dev=0.00457
  Real time (in s): ... rng=[8.63152, 8.78197], mean=8.68976, std_dev=0.00628
  CPU time (in s): .... rng=[64.29688, 64.78125], mean=64.56719, std_dev=0.06275

Testing with K=813...
  Accuracy: ........... rng=[0.96180, 0.99010], mean=0.97513, std_dev=0.00028
  Mean squared error: . rng=[0.00850, 0.02898], mean=0.02061, std_dev=0.00265
  Precision: .......... rng=[0.77291, 0.99694], mean=0.94654, std_dev=0.01227
  Recall: ............. rng=[0.63178, 0.99559], mean=0.80796, std_dev=0.01278
  Type 1 error rate: .. rng=[0.00022, 0.03745], mean=0.00673, std_dev=0.00093
  Type 2 error rate: .. rng=[0.00441, 0.36822], mean=0.19204, std_dev=0.01278
  F1 score: ........... rng=[0.77343, 0.94884], mean=0.86292, std_dev=0.00447
  Real time (in s): ... rng=[8.64032, 8.73857], mean=8.69294, std_dev=0.00419
  CPU time (in s): .... rng=[64.48438, 65.35938], mean=64.80312, std_dev=0.04249

Testing with K=814...
  Accuracy: ........... rng=[0.96200, 0.99010], mean=0.97513, std_dev=0.00028
  Mean squared error: . rng=[0.00851, 0.02900], mean=0.02062, std_dev=0.00265
  Precision: .......... rng=[0.77133, 0.99695], mean=0.94629, std_dev=0.01246
  Recall: ............. rng=[0.63372, 0.99559], mean=0.80835, std_dev=0.01297
  Type 1 error rate: .. rng=[0.00022, 0.03779], mean=0.00678, std_dev=0.00095
  Type 2 error rate: .. rng=[0.00441, 0.36628], mean=0.19165, std_dev=0.01297
  F1 score: ........... rng=[0.77488, 0.94884], mean=0.86304, std_dev=0.00447
  Real time (in s): ... rng=[8.63057, 8.82433], mean=8.72440, std_dev=0.00798
  CPU time (in s): .... rng=[63.84375, 64.73438], mean=64.35625, std_dev=0.08499

Testing with K=815...
  Accuracy: ........... rng=[0.96170, 0.99010], mean=0.97511, std_dev=0.00034
  Mean squared error: . rng=[0.00851, 0.02901], mean=0.02063, std_dev=0.00265
  Precision: .......... rng=[0.77186, 0.99694], mean=0.94662, std_dev=0.01168
  Recall: ............. rng=[0.63081, 0.99559], mean=0.80776, std_dev=0.01284
  Type 1 error rate: .. rng=[0.00022, 0.03768], mean=0.00673, std_dev=0.00086
  Type 2 error rate: .. rng=[0.00441, 0.36919], mean=0.19224, std_dev=0.01284
  F1 score: ........... rng=[0.77270, 0.94884], mean=0.86280, std_dev=0.00479
  Real time (in s): ... rng=[8.68460, 8.78054], mean=8.72941, std_dev=0.01099
  CPU time (in s): .... rng=[64.21875, 65.42188], mean=64.85313, std_dev=0.20061

Testing with K=816...
  Accuracy: ........... rng=[0.96180, 0.99010], mean=0.97508, std_dev=0.00029
  Mean squared error: . rng=[0.00851, 0.02903], mean=0.02064, std_dev=0.00265
  Precision: .......... rng=[0.77080, 0.99694], mean=0.94616, std_dev=0.01215
  Recall: ............. rng=[0.63178, 0.99559], mean=0.80796, std_dev=0.01278
  Type 1 error rate: .. rng=[0.00022, 0.03790], mean=0.00679, std_dev=0.00091
  Type 2 error rate: .. rng=[0.00441, 0.36822], mean=0.19204, std_dev=0.01278
  F1 score: ........... rng=[0.77343, 0.94884], mean=0.86273, std_dev=0.00453
  Real time (in s): ... rng=[8.64507, 8.94403], mean=8.71613, std_dev=0.02103
  CPU time (in s): .... rng=[63.92188, 65.65625], mean=64.62656, std_dev=0.09437

Testing with K=817...
  Accuracy: ........... rng=[0.96170, 0.99020], mean=0.97511, std_dev=0.00034
  Mean squared error: . rng=[0.00852, 0.02905], mean=0.02065, std_dev=0.00266
  Precision: .......... rng=[0.77186, 0.99694], mean=0.94672, std_dev=0.01172
  Recall: ............. rng=[0.63081, 0.99559], mean=0.80765, std_dev=0.01288
  Type 1 error rate: .. rng=[0.00022, 0.03768], mean=0.00672, std_dev=0.00086
  Type 2 error rate: .. rng=[0.00441, 0.36919], mean=0.19235, std_dev=0.01288
  F1 score: ........... rng=[0.77270, 0.94933], mean=0.86277, std_dev=0.00480
  Real time (in s): ... rng=[8.65446, 8.78340], mean=8.71897, std_dev=0.01669
  CPU time (in s): .... rng=[64.10938, 65.28125], mean=64.66094, std_dev=0.00346

Testing with K=818...
  Accuracy: ........... rng=[0.96180, 0.99010], mean=0.97508, std_dev=0.00032
  Mean squared error: . rng=[0.00852, 0.02906], mean=0.02066, std_dev=0.00266
  Precision: .......... rng=[0.77133, 0.99694], mean=0.94630, std_dev=0.01189
  Recall: ............. rng=[0.63178, 0.99559], mean=0.80774, std_dev=0.01285
  Type 1 error rate: .. rng=[0.00022, 0.03779], mean=0.00677, std_dev=0.00089
  Type 2 error rate: .. rng=[0.00441, 0.36822], mean=0.19226, std_dev=0.01285
  F1 score: ........... rng=[0.77343, 0.94884], mean=0.86266, std_dev=0.00469
  Real time (in s): ... rng=[8.64336, 8.81832], mean=8.73135, std_dev=0.01585
  CPU time (in s): .... rng=[63.04688, 65.14062], mean=64.13750, std_dev=0.00395

Testing with K=819...
  Accuracy: ........... rng=[0.96170, 0.99010], mean=0.97509, std_dev=0.00035
  Mean squared error: . rng=[0.00853, 0.02908], mean=0.02067, std_dev=0.00266
  Precision: .......... rng=[0.77186, 0.99694], mean=0.94671, std_dev=0.01171
  Recall: ............. rng=[0.63081, 0.99559], mean=0.80743, std_dev=0.01294
  Type 1 error rate: .. rng=[0.00022, 0.03768], mean=0.00672, std_dev=0.00086
  Type 2 error rate: .. rng=[0.00441, 0.36919], mean=0.19257, std_dev=0.01294
  F1 score: ........... rng=[0.77270, 0.94878], mean=0.86263, std_dev=0.00484
  Real time (in s): ... rng=[8.67369, 8.80530], mean=8.73289, std_dev=0.01681
  CPU time (in s): .... rng=[63.73438, 64.53125], mean=64.10781, std_dev=0.04002

Testing with K=820...
  Accuracy: ........... rng=[0.96180, 0.99010], mean=0.97509, std_dev=0.00035
  Mean squared error: . rng=[0.00853, 0.02909], mean=0.02068, std_dev=0.00266
  Precision: .......... rng=[0.77080, 0.99694], mean=0.94652, std_dev=0.01193
  Recall: ............. rng=[0.63178, 0.99559], mean=0.80774, std_dev=0.01316
  Type 1 error rate: .. rng=[0.00022, 0.03790], mean=0.00676, std_dev=0.00089
  Type 2 error rate: .. rng=[0.00441, 0.36822], mean=0.19226, std_dev=0.01316
  F1 score: ........... rng=[0.77343, 0.94878], mean=0.86273, std_dev=0.00485
  Real time (in s): ... rng=[8.63347, 8.72748], mean=8.67905, std_dev=0.00927
  CPU time (in s): .... rng=[64.34375, 65.29688], mean=64.84375, std_dev=0.13341

Testing with K=821...
  Accuracy: ........... rng=[0.96180, 0.99000], mean=0.97507, std_dev=0.00033
  Mean squared error: . rng=[0.00854, 0.02911], mean=0.02070, std_dev=0.00266
  Precision: .......... rng=[0.77186, 0.99694], mean=0.94679, std_dev=0.01149
  Recall: ............. rng=[0.63178, 0.99559], mean=0.80714, std_dev=0.01241
  Type 1 error rate: .. rng=[0.00022, 0.03768], mean=0.00671, std_dev=0.00083
  Type 2 error rate: .. rng=[0.00441, 0.36822], mean=0.19286, std_dev=0.01241
  F1 score: ........... rng=[0.77343, 0.94824], mean=0.86253, std_dev=0.00465
  Real time (in s): ... rng=[8.68192, 8.84798], mean=8.72836, std_dev=0.01402
  CPU time (in s): .... rng=[64.10938, 65.18750], mean=64.75000, std_dev=0.09882

Testing with K=822...
  Accuracy: ........... rng=[0.96180, 0.99000], mean=0.97506, std_dev=0.00030
  Mean squared error: . rng=[0.00855, 0.02913], mean=0.02071, std_dev=0.00266
  Precision: .......... rng=[0.77080, 0.99694], mean=0.94659, std_dev=0.01174
  Recall: ............. rng=[0.63178, 0.99559], mean=0.80735, std_dev=0.01234
  Type 1 error rate: .. rng=[0.00022, 0.03790], mean=0.00674, std_dev=0.00086
  Type 2 error rate: .. rng=[0.00441, 0.36822], mean=0.19265, std_dev=0.01234
  F1 score: ........... rng=[0.77343, 0.94824], mean=0.86257, std_dev=0.00450
  Real time (in s): ... rng=[8.62710, 9.20399], mean=8.80644, std_dev=0.00079
  CPU time (in s): .... rng=[64.15625, 68.43750], mean=65.04531, std_dev=0.08350

Testing with K=823...
  Accuracy: ........... rng=[0.96170, 0.99010], mean=0.97507, std_dev=0.00033
  Mean squared error: . rng=[0.00855, 0.02914], mean=0.02072, std_dev=0.00266
  Precision: .......... rng=[0.77080, 0.99694], mean=0.94689, std_dev=0.01152
  Recall: ............. rng=[0.63081, 0.99559], mean=0.80715, std_dev=0.01241
  Type 1 error rate: .. rng=[0.00022, 0.03790], mean=0.00671, std_dev=0.00083
  Type 2 error rate: .. rng=[0.00441, 0.36919], mean=0.19285, std_dev=0.01241
  F1 score: ........... rng=[0.77270, 0.94873], mean=0.86257, std_dev=0.00464
  Real time (in s): ... rng=[8.67429, 8.77062], mean=8.73115, std_dev=0.00792
  CPU time (in s): .... rng=[64.34375, 65.31250], mean=64.91406, std_dev=0.02223

Testing with K=824...
  Accuracy: ........... rng=[0.96170, 0.99020], mean=0.97507, std_dev=0.00033
  Mean squared error: . rng=[0.00856, 0.02916], mean=0.02073, std_dev=0.00267
  Precision: .......... rng=[0.77028, 0.99694], mean=0.94664, std_dev=0.01172
  Recall: ............. rng=[0.63081, 0.99559], mean=0.80745, std_dev=0.01262
  Type 1 error rate: .. rng=[0.00022, 0.03801], mean=0.00674, std_dev=0.00086
  Type 2 error rate: .. rng=[0.00441, 0.36919], mean=0.19255, std_dev=0.01262
  F1 score: ........... rng=[0.77270, 0.94928], mean=0.86262, std_dev=0.00467
  Real time (in s): ... rng=[8.59713, 8.75009], mean=8.68581, std_dev=0.00817
  CPU time (in s): .... rng=[63.98438, 65.12500], mean=64.64531, std_dev=0.08746

Testing with K=825...
  Accuracy: ........... rng=[0.96150, 0.99000], mean=0.97501, std_dev=0.00034
  Mean squared error: . rng=[0.00856, 0.02917], mean=0.02074, std_dev=0.00267
  Precision: .......... rng=[0.77028, 0.99693], mean=0.94691, std_dev=0.01125
  Recall: ............. rng=[0.62888, 0.99559], mean=0.80655, std_dev=0.01228
  Type 1 error rate: .. rng=[0.00022, 0.03801], mean=0.00671, std_dev=0.00080
  Type 2 error rate: .. rng=[0.00441, 0.37112], mean=0.19345, std_dev=0.01228
  F1 score: ........... rng=[0.77124, 0.94819], mean=0.86219, std_dev=0.00472
  Real time (in s): ... rng=[8.66380, 8.77882], mean=8.72745, std_dev=0.00790
  CPU time (in s): .... rng=[64.23438, 65.35938], mean=64.83750, std_dev=0.16503

Testing with K=826...
  Accuracy: ........... rng=[0.96150, 0.99000], mean=0.97502, std_dev=0.00034
  Mean squared error: . rng=[0.00857, 0.02919], mean=0.02075, std_dev=0.00267
  Precision: .......... rng=[0.77028, 0.99693], mean=0.94672, std_dev=0.01147
  Recall: ............. rng=[0.62888, 0.99559], mean=0.80686, std_dev=0.01250
  Type 1 error rate: .. rng=[0.00022, 0.03801], mean=0.00673, std_dev=0.00083
  Type 2 error rate: .. rng=[0.00441, 0.37112], mean=0.19314, std_dev=0.01250
  F1 score: ........... rng=[0.77124, 0.94819], mean=0.86229, std_dev=0.00473
  Real time (in s): ... rng=[8.64637, 8.75899], mean=8.70334, std_dev=0.01008
  CPU time (in s): .... rng=[64.17188, 65.40625], mean=64.80312, std_dev=0.14131

Testing with K=827...
  Accuracy: ........... rng=[0.96150, 0.99000], mean=0.97502, std_dev=0.00034
  Mean squared error: . rng=[0.00857, 0.02921], mean=0.02076, std_dev=0.00267
  Precision: .......... rng=[0.77028, 0.99693], mean=0.94672, std_dev=0.01147
  Recall: ............. rng=[0.62888, 0.99559], mean=0.80686, std_dev=0.01250
  Type 1 error rate: .. rng=[0.00022, 0.03801], mean=0.00673, std_dev=0.00083
  Type 2 error rate: .. rng=[0.00441, 0.37112], mean=0.19314, std_dev=0.01250
  F1 score: ........... rng=[0.77124, 0.94819], mean=0.86229, std_dev=0.00473
  Real time (in s): ... rng=[8.66012, 8.80880], mean=8.73753, std_dev=0.00079
  CPU time (in s): .... rng=[64.53125, 65.29688], mean=65.00312, std_dev=0.11957

Testing with K=828...
  Accuracy: ........... rng=[0.96150, 0.98990], mean=0.97501, std_dev=0.00034
  Mean squared error: . rng=[0.00858, 0.02923], mean=0.02077, std_dev=0.00267
  Precision: .......... rng=[0.77028, 0.99693], mean=0.94662, std_dev=0.01144
  Recall: ............. rng=[0.62888, 0.99559], mean=0.80686, std_dev=0.01250
  Type 1 error rate: .. rng=[0.00022, 0.03801], mean=0.00674, std_dev=0.00082
  Type 2 error rate: .. rng=[0.00441, 0.37112], mean=0.19314, std_dev=0.01250
  F1 score: ........... rng=[0.77124, 0.94770], mean=0.86224, std_dev=0.00475
