K,L,Accuracy,Mean-squared error,Precision,Recall,Type 1 error rate,Type 2 error rate,F1 score,Real time (s),CPU time (s)
60,3,0.9914,0.007526027777777777,0.9704684317718941,0.9435643564356435,0.0032258064516129032,0.056435643564356486,0.9568273092369478,4.999749399954453,55.140625
60,4,0.9911,0.007572777777777779,0.9806243272335845,0.9276985743380856,0.001996007984031936,0.07230142566191444,0.9534275248560963,4.536989300046116,51.515625
60,5,0.9913,0.007402472222222223,0.9763313609467456,0.9248878923766816,0.0021958717610891525,0.07511210762331844,0.9499136442141624,4.876435199985281,54.875
60,6,0.9948,0.004095111111111111,0.9679752066115702,0.9780793319415448,0.0034284450342844503,0.02192066805845516,0.9730010384215991,4.906397600192577,54.21875
60,7,0.9883,0.009312638888888888,0.9541375872382851,0.9309338521400778,0.0051270619705751225,0.06906614785992216,0.9423929098966026,4.838427499867976,53.0
60,8,0.9862,0.010161222222222223,0.9894613583138173,0.8675564681724846,0.0009971194327498339,0.13244353182751545,0.924507658643326,4.876835700124502,55.5
60,9,0.9869,0.01078688888888889,0.935515873015873,0.9345887016848364,0.007229451673896118,0.06541129831516357,0.9350520575111552,4.750363700091839,53.328125
70,0,0.9949,0.003984959183673469,0.9621890547263682,0.986734693877551,0.0042128603104212865,0.013265306122449028,0.9743073047858942,4.762489499989897,54.046875
70,1,0.9876,0.008558530612244897,0.9053728949478749,0.9947136563876652,0.013310772701635646,0.005286343612334821,0.9479429051217464,4.867913200054318,55.453125
70,2,0.987,0.009106224489795917,0.9902173913043478,0.8827519379844961,0.0010035682426404995,0.11724806201550386,0.9334016393442622,4.9034363001119345,55.46875
70,3,0.9909,0.00788091836734694,0.970317297850563,0.9386138613861386,0.0032258064516129032,0.06138613861386144,0.9542023150478107,4.965349999954924,55.875
70,4,0.9908,0.008006775510204083,0.982646420824295,0.9226069246435845,0.0017742293191394987,0.07739307535641549,0.9516806722689075,4.86016790010035,55.984375
70,5,0.9913,0.0077988163265306125,0.9797377830750894,0.92152466367713,0.0018664909969257795,0.07847533632286996,0.949740034662045,4.68661109986715,53.84375
70,6,0.9944,0.004250285714285714,0.9649484536082474,0.9770354906054279,0.0037602300376023004,0.022964509394572064,0.970954356846473,4.76744950003922,55.234375
70,7,0.9875,0.009647265306122449,0.951048951048951,0.9260700389105059,0.005461435577351761,0.07392996108949412,0.9383932971907344,4.920706700067967,55.859375
70,8,0.9853,0.010665224489795918,0.9881936245572609,0.8593429158110883,0.0011079104808331486,0.14065708418891165,0.9192751235584844,4.9649384000804275,56.34375
70,9,0.9868,0.011287857142857143,0.9345887016848364,0.9345887016848364,0.007340674007340674,0.06541129831516357,0.9345887016848364,4.826864399947226,53.5625
80,0,0.9949,0.004094703125,0.9621890547263682,0.986734693877551,0.0042128603104212865,0.013265306122449028,0.9743073047858942,4.871727599995211,55.1875
80,1,0.987,0.008985453125,0.9010375099760575,0.9947136563876652,0.013987591652566272,0.005286343612334821,0.9455611390284758,4.88657830003649,55.4375
80,2,0.9867,0.009572578124999998,0.9912568306010929,0.8788759689922481,0.0008920606601248885,0.12112403100775193,0.9316897791474062,4.829404499847442,54.953125
80,3,0.9907,0.008249421875,0.9702564102564103,0.9366336633663367,0.0032258064516129032,0.06336633663366331,0.9531486146095719,5.023823699913919,55.9375
80,4,0.9905,0.008403625000000001,0.9846994535519126,0.9175152749490835,0.0015524506542470614,0.08248472505091653,0.9499209277807064,5.0116421999409795,56.21875
80,5,0.9909,0.008206765625,0.9796407185628743,0.9170403587443946,0.0018664909969257795,0.0829596412556054,0.9473074696004633,4.887412799987942,55.484375
80,6,0.9947,0.004379125,0.96794208893485,0.9770354906054279,0.0034284450342844503,0.022964509394572064,0.9724675324675324,4.917447899933904,56.4375
80,7,0.9874,0.009978562500000001,0.9519038076152304,0.9241245136186771,0.005349977708426215,0.07587548638132291,0.9378084896347483,4.949542300077155,56.265625
80,8,0.9843,0.011194078125000001,0.9868891537544696,0.8501026694045175,0.0012187015289164636,0.1498973305954825,0.9134031991174849,5.040607300121337,57.03125
80,9,0.9861,0.011818,0.9298418972332015,0.9326065411298315,0.007896785674563452,0.06739345887016845,0.9312221672439386,5.1501298998482525,56.4375
90,0,0.995,0.004219074074074074,0.9622266401590457,0.9877551020408163,0.0042128603104212865,0.01224489795918371,0.9748237663645518,5.288498400012031,57.03125
90,1,0.9867,0.009418604938271605,0.8988853503184714,0.9947136563876652,0.014326001128031585,0.005286343612334821,0.944374738603095,5.037029299885035,55.765625
90,2,0.9857,0.010044172839506173,0.9911602209944751,0.8691860465116279,0.0008920606601248885,0.1308139534883721,0.9261744966442953,4.944375799968839,55.84375
90,3,0.9906,0.00855488888888889,0.9711934156378601,0.9346534653465347,0.003114571746384872,0.0653465346534653,0.9525731584258326,5.005158100044355,56.140625
90,4,0.9901,0.008729481481481482,0.9846322722283205,0.9134419551934827,0.0015524506542470614,0.0865580448065173,0.9477020602218701,4.855558400042355,55.46875
